# The IANA media type registry: every registered type, carried byte for byte as the registry
# states it. A string literal equal to a row's identifier is the publisher's own identifier
# written into a repository, which is a citation no English word can make; nothing here is an
# English label, so this is never matched against a declared name and never placed as prose.
#
# Columns: concept, prefLabel, altLabel, broader, kind, module, definition, note.
# concept and prefLabel are the registered template, byte for byte. broader and module name the
# registry the type is filed under. definition is empty for every row because the registry
# publishes none. note carries the registry's reference, and its own deprecation statement where
# it makes one — a deprecated identifier is still the registry's identifier, so the row stays.
#
# Source: IANA media types, https://www.iana.org/assignments/media-types/ (application.csv, audio.csv, font.csv, haptics.csv, image.csv, message.csv, model.csv, multipart.csv, text.csv, video.csv), retrieved 2026-08-19
#   (the registry states no revision, so the file set is the citation, pinned by the SHA-256
#   ContentDigest states over the ten CSVs: fd3eea02e8610628e4a3b6eb0b66a415fdbf973ce1e73e667be24b12cd505aeb).
# Licence: CC0 1.0 (https://www.iana.org/help/licensing-terms — "IANA and IETF intend that
#   the Protocol Registries may be freely used by any party for any purpose", with both
#   organisations' rights "subject to the Creative Commons CC0 1.0 dedication").
# Generated by MediaTypeExtraction: 2344 media types.
application/mathml-content+xml	application/mathml-content+xml		application	media-type	application		[W3C][http://www.w3.org/TR/MathML3/appendixb.html]
application/mathml-presentation+xml	application/mathml-presentation+xml		application	media-type	application		[W3C][http://www.w3.org/TR/MathML3/appendixb.html]
application/mbms-associated-procedure-description+xml	application/mbms-associated-procedure-description+xml		application	media-type	application		[_3GPP]
application/mbms-deregister+xml	application/mbms-deregister+xml		application	media-type	application		[_3GPP]
application/mbms-envelope+xml	application/mbms-envelope+xml		application	media-type	application		[_3GPP]
application/mbms-msk+xml	application/mbms-msk+xml		application	media-type	application		[_3GPP]
application/mbms-msk-response+xml	application/mbms-msk-response+xml		application	media-type	application		[_3GPP]
application/mbms-protection-description+xml	application/mbms-protection-description+xml		application	media-type	application		[_3GPP]
application/mbms-reception-report+xml	application/mbms-reception-report+xml		application	media-type	application		[_3GPP]
application/mbms-register+xml	application/mbms-register+xml		application	media-type	application		[_3GPP]
application/mbms-register-response+xml	application/mbms-register-response+xml		application	media-type	application		[_3GPP]
application/mbms-schedule+xml	application/mbms-schedule+xml		application	media-type	application		[_3GPP][Eric_Turcotte]
application/mbms-user-service-description+xml	application/mbms-user-service-description+xml		application	media-type	application		[_3GPP]
application/mbox	application/mbox		application	media-type	application		[RFC4155]
application/measured-component+cbor	application/measured-component+cbor		application	media-type	application		[RFC10013]
application/measured-component+json	application/measured-component+json		application	media-type	application		[RFC10013]
application/media-policy-dataset+xml	application/media-policy-dataset+xml		application	media-type	application		[RFC6796]
application/media_control+xml	application/media_control+xml		application	media-type	application		[RFC5168]
application/mediaservercontrol+xml	application/mediaservercontrol+xml		application	media-type	application		[RFC5022]
application/merge-patch+json	application/merge-patch+json		application	media-type	application		[RFC7396]
application/metalink4+xml	application/metalink4+xml		application	media-type	application		[RFC5854]
application/mets+xml	application/mets+xml		application	media-type	application		[RFC6207]
application/mikey	application/mikey		application	media-type	application		[RFC3830]
application/mipc	application/mipc		application	media-type	application		[NCGIS][Bryan_Blank]
application/missing-blocks+cbor-seq	application/missing-blocks+cbor-seq		application	media-type	application		[RFC9177]
application/mmt-aei+xml	application/mmt-aei+xml		application	media-type	application		[ATSC]
application/mmt-usd+xml	application/mmt-usd+xml		application	media-type	application		[ATSC]
application/mods+xml	application/mods+xml		application	media-type	application		[RFC6207]
application/moss-keys	application/moss-keys		application	media-type	application		[RFC1848]
application/moss-signature	application/moss-signature		application	media-type	application		[RFC1848]
application/mosskey-data	application/mosskey-data		application	media-type	application		[RFC1848]
application/mosskey-request	application/mosskey-request		application	media-type	application		[RFC1848]
application/mp21	application/mp21		application	media-type	application		[RFC6381][David_Singer]
application/mp4	application/mp4		application	media-type	application		[RFC4337][RFC6381]
application/mpeg4-generic	application/mpeg4-generic		application	media-type	application		[RFC3640]
application/mpeg4-iod	application/mpeg4-iod		application	media-type	application		[RFC4337]
application/mpeg4-iod-xmt	application/mpeg4-iod-xmt		application	media-type	application		[RFC4337]
application/mrb-consumer+xml	application/mrb-consumer+xml		application	media-type	application		[RFC6917]
application/mrb-publish+xml	application/mrb-publish+xml		application	media-type	application		[RFC6917]
application/msc-ivr+xml	application/msc-ivr+xml		application	media-type	application		[RFC6231]
application/msc-mixer+xml	application/msc-mixer+xml		application	media-type	application		[RFC6505]
application/msword	application/msword		application	media-type	application		[Paul_Lindner]
application/mud+json	application/mud+json		application	media-type	application		[RFC8520]
application/multipart-core	application/multipart-core		application	media-type	application		[RFC8710]
application/mxf	application/mxf		application	media-type	application		[RFC4539]
application/n-quads	application/n-quads		application	media-type	application		[W3C][Eric_Prudhommeaux]
application/n-triples	application/n-triples		application	media-type	application		[W3C][Eric_Prudhommeaux]
application/nasdata	application/nasdata		application	media-type	application		[RFC4707]
application/news-checkgroups	application/news-checkgroups		application	media-type	application		[RFC5537]
application/news-groupinfo	application/news-groupinfo		application	media-type	application		[RFC5537]
application/news-transmission	application/news-transmission		application	media-type	application		[RFC5537]
application/nlsml+xml	application/nlsml+xml		application	media-type	application		[RFC6787]
application/node	application/node		application	media-type	application		[Node.js_TSC]
application/nss	application/nss		application	media-type	application		[Michael_Hammer]
application/oauth-authz-req+jwt	application/oauth-authz-req+jwt		application	media-type	application		[RFC9101]
application/oblivious-dns-message	application/oblivious-dns-message		application	media-type	application		[RFC9230]
application/ocsp-request	application/ocsp-request		application	media-type	application		[RFC6960]
application/ocsp-response	application/ocsp-response		application	media-type	application		[RFC6960]
application/octet-stream	application/octet-stream		application	media-type	application		[RFC2045][RFC2046]
application/odm+xml	application/odm+xml		application	media-type	application		[CDISC][Sam_Hume]
application/oebps-package+xml	application/oebps-package+xml		application	media-type	application		[W3C][EPUB_3_WG]
application/ogg	application/ogg		application	media-type	application		[RFC5334][RFC7845]
application/ohttp-keys	application/ohttp-keys		application	media-type	application		[RFC9458]
application/opc-nodeset+xml	application/opc-nodeset+xml		application	media-type	application		[OPC_Foundation]
application/oscore	application/oscore		application	media-type	application		[RFC8613]
application/oxps	application/oxps		application	media-type	application		[Ecma_International_Helpdesk]
application/p21	application/p21		application	media-type	application		[ISO-TC_184-SC_4][Dana_Tripp]
application/p21+zip	application/p21+zip		application	media-type	application		[ISO-TC_184-SC_4][Dana_Tripp]
application/p2p-overlay+xml	application/p2p-overlay+xml		application	media-type	application		[RFC6940]
application/parityfec	application/parityfec		application	media-type	application		[RFC3009]
application/passport	application/passport		application	media-type	application		[RFC8225]
application/patch-ops-error+xml	application/patch-ops-error+xml		application	media-type	application		[RFC5261]
application/pdf	application/pdf		application	media-type	application		[RFC8118]
application/pem-certificate-chain	application/pem-certificate-chain		application	media-type	application		[RFC8555]
application/pgp-encrypted	application/pgp-encrypted		application	media-type	application		[RFC3156]
application/pgp-keys	application/pgp-keys		application	media-type	application		[RFC3156]
application/pgp-signature	application/pgp-signature		application	media-type	application		[RFC3156]
application/pidf+xml	application/pidf+xml		application	media-type	application		[RFC3863]
application/pidf-diff+xml	application/pidf-diff+xml		application	media-type	application		[RFC5262]
application/pkcs10	application/pkcs10		application	media-type	application		[RFC5967]
application/pkcs12	application/pkcs12		application	media-type	application		[IETF]
application/pkcs7-mime	application/pkcs7-mime		application	media-type	application		[RFC8551][RFC7114]
application/pkcs7-signature	application/pkcs7-signature		application	media-type	application		[RFC8551]
application/pkcs8	application/pkcs8		application	media-type	application		[RFC5958]
application/pkcs8-encrypted	application/pkcs8-encrypted		application	media-type	application		[RFC8351]
application/pkix-attr-cert	application/pkix-attr-cert		application	media-type	application		[RFC5877]
application/pkix-cert	application/pkix-cert		application	media-type	application		[RFC2585]
application/pkix-crl	application/pkix-crl		application	media-type	application		[RFC2585]
application/pkix-pkipath	application/pkix-pkipath		application	media-type	application		[RFC6066]
application/pkixcmp	application/pkixcmp		application	media-type	application		[RFC9811]
application/pls+xml	application/pls+xml		application	media-type	application		[RFC4267]
application/poc-settings+xml	application/poc-settings+xml		application	media-type	application		[RFC4354]
application/postscript	application/postscript		application	media-type	application		[RFC2045][RFC2046]
application/ppsp-tracker+json	application/ppsp-tracker+json		application	media-type	application		[RFC7846]
application/private-token-issuer-directory	application/private-token-issuer-directory		application	media-type	application		[RFC9578]
application/private-token-request	application/private-token-request		application	media-type	application		[RFC9578]
application/private-token-response	application/private-token-response		application	media-type	application		[RFC9578]
application/problem+json	application/problem+json		application	media-type	application		[RFC9457]
application/problem+xml	application/problem+xml		application	media-type	application		[RFC9457]
application/protobuf	application/protobuf		application	media-type	application		[RFC9996]
application/protobuf+json	application/protobuf+json		application	media-type	application		[RFC9996]
application/provenance+xml	application/provenance+xml		application	media-type	application		[W3C][Ivan_Herman]
application/provided-claims+jwt	application/provided-claims+jwt		application	media-type	application		[OpenID_Foundation_eKYC_and_IDA_WG][Daniel_Fett]
application/prs.alvestrand.titrax-sheet	application/prs.alvestrand.titrax-sheet		application	media-type	application		[Harald_T._Alvestrand]
application/prs.archive-markdown-format	application/prs.archive-markdown-format		application	media-type	application		[Scott_Smith]
application/prs.bwtc32key	application/prs.bwtc32key		application	media-type	application		[Raja_Fjords]
application/prs.cww	application/prs.cww		application	media-type	application		[Khemchart_Rungchavalnont]
application/prs.cyn	application/prs.cyn		application	media-type	application		[Cynthia_Revström]
application/prs.hpub+zip	application/prs.hpub+zip		application	media-type	application		[Giulio_Zambon]
application/prs.implied-document+xml	application/prs.implied-document+xml		application	media-type	application		[Marek_Čermák]
application/prs.implied-executable	application/prs.implied-executable		application	media-type	application		[Marek_Čermák]
application/prs.implied-object+json	application/prs.implied-object+json		application	media-type	application		[Marek_Čermák]
application/prs.implied-object+json-seq	application/prs.implied-object+json-seq		application	media-type	application		[Marek_Čermák]
application/prs.implied-object+yaml	application/prs.implied-object+yaml		application	media-type	application		[Marek_Čermák]
application/prs.implied-structure	application/prs.implied-structure		application	media-type	application		[Marek_Čermák]
application/prs.mayfile	application/prs.mayfile		application	media-type	application		[Azalea_Gardenia]
application/prs.nprend	application/prs.nprend		application	media-type	application		[Jay_Doggett]
application/prs.plucker	application/prs.plucker		application	media-type	application		[Bill_Janssen]
application/prs.rdf-xml-crypt	application/prs.rdf-xml-crypt		application	media-type	application		[Toby_Inkster]
application/prs.sclt	application/prs.sclt		application	media-type	application		[Sambhav_Aryal]
application/prs.vcfbzip2	application/prs.vcfbzip2		application	media-type	application		[Paolo_Marcheschi]
application/prs.xsf+xml	application/prs.xsf+xml		application	media-type	application		[Maik_Stührenberg]
application/pskc+xml	application/pskc+xml		application	media-type	application		[RFC6030]
application/pvd+json	application/pvd+json		application	media-type	application		[RFC8801]
application/raptorfec	application/raptorfec		application	media-type	application		[RFC6682]
application/rdap+json	application/rdap+json		application	media-type	application		[RFC9083]
application/rdf+xml	application/rdf+xml		application	media-type	application		[RFC3870]
application/reginfo+xml	application/reginfo+xml		application	media-type	application		[RFC3680]
application/relax-ng-compact-syntax	application/relax-ng-compact-syntax		application	media-type	application		[http://www.JTC_1sc34.org/repository/0661.pdf]
application/remote-printing	application/remote-printing		application	media-type	application		remote-printing (OBSOLETE) | [RFC1486][Marshall_Rose][Moving TPC.INT and NSAP.INT infrastructure domains to historic]
application/reputon+json	application/reputon+json		application	media-type	application		[RFC7071]
application/resolve-response+jwt	application/resolve-response+jwt		application	media-type	application		[OpenID_Foundation_Artifact_Binding_WG]
application/resource-lists+xml	application/resource-lists+xml		application	media-type	application		[RFC4826]
application/resource-lists-diff+xml	application/resource-lists-diff+xml		application	media-type	application		[RFC5362]
application/rfc+xml	application/rfc+xml		application	media-type	application		[RFC7991]
application/riscos	application/riscos		application	media-type	application		[Nick_Smith]
application/rlmi+xml	application/rlmi+xml		application	media-type	application		[RFC4662]
application/rls-services+xml	application/rls-services+xml		application	media-type	application		[RFC4826]
application/roughtime-malfeasance+json	application/roughtime-malfeasance+json		application	media-type	application		[RFC-ietf-ntp-roughtime-19]
application/roughtime-server+json	application/roughtime-server+json		application	media-type	application		[RFC-ietf-ntp-roughtime-19]
application/route-apd+xml	application/route-apd+xml		application	media-type	application		[ATSC]
application/route-s-tsid+xml	application/route-s-tsid+xml		application	media-type	application		[ATSC]
