# PRONOM, The National Archives' registry of file formats, as the terms a program working
# with documents actually writes. A format's name is a phrase — Portable Document Format,
# Extensible Hypertext Markup Language, Scalable Vector Graphics — and the registry states
# each format's extensions and media types beside it, which are the short names a parser or
# a test fixture declares. Each concept is the format's PUID at the registry's own
# permalink, so a match cites The National Archives' record for it.
#
# Columns: concept, prefLabel, altLabel, broader, kind, module, definition, note.
# prefLabel is the format's own name. altLabel pools the stated extensions and media
# types. note carries the stated version, because PRONOM publishes one record per version
# of a format. broader and definition are blank on every row: the signature file states no
# hierarchy and no prose, and the blank is the publisher's statement. NOT CARRIED, and
# said outright: the container signature file — it maps container signatures to PUIDs this
# file already names, and states no format row of its own.
#
# Name: PRONOM signature file V125
# Short name: PRONOM
# Publisher: The National Archives
# Published at: https://www.nationalarchives.gov.uk/pronom/
# Kind: terms
# Description: PRONOM: the names The National Archives states for file formats.
# Subject: file formats
# Source: PRONOM's DROID signature file V125, https://cdn.nationalarchives.gov.uk/documents/DROID_SignatureFile_V125.xml,
#   a numbered release the publisher does not state a content address for, so it is pinned
#   by this library's own digest over it — a weaker claim than a publisher's revision, and
#   stated as such:
#   d06f26aeb0f153013449bd2a2f912c8d480247c056fd9bfd3facdc39bff7a586.
# Licence: the site footer states Open Government Licence v3.0, which permits copying,
#   publishing and adapting the information with attribution. The attribution statement it
#   requires — contains public sector information licensed under the Open Government
#   Licence v3.0 — is carried here and in NOTICE.md.
# Generated by PronomFormatsExtraction: 2571 formats.
https://www.nationalarchives.gov.uk/PRONOM/fmt/59	Microsoft Excel 5.0/95 Workbook (xls)	xls | xlw | application/vnd.ms-excel		format			version 5/95
https://www.nationalarchives.gov.uk/PRONOM/fmt/590	JPEG Extended Range	jxr | wdp | image/jxr		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/591	Radiance RGBE Image Format	hdr | pic | rgbe | xyze | image/vnd.radiance		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/592	Canon RAW	cr2		format			version 2.0
https://www.nationalarchives.gov.uk/PRONOM/fmt/593	Canon RAW	crw		format			version 1.0
https://www.nationalarchives.gov.uk/PRONOM/fmt/594	Microsoft PhotoDraw	mix | image/vnd.mix		format			version 1.0
https://www.nationalarchives.gov.uk/PRONOM/fmt/595	Microsoft Excel Non-XML Binary Workbook	xlsb | application/vnd.ms-excel.sheet.binary.macroEnabled.12		format			version 2007 onwards
https://www.nationalarchives.gov.uk/PRONOM/fmt/596	Apple Lossless Audio Codec	m4a | mp4		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/597	Microsoft Word Template	dotx | application/vnd.openxmlformats-officedocument.wordprocessingml.template		format			version 2007 onwards
https://www.nationalarchives.gov.uk/PRONOM/fmt/598	Microsoft Excel Template	xltx | application/vnd.openxmlformats-officedocument.spreadsheetml.template		format			version 2007 onwards
https://www.nationalarchives.gov.uk/PRONOM/fmt/599	Microsoft Word Macro-Enabled Document Template	dotm | application/vnd.ms-word.template.macroEnabled.12		format			version 2007 onwards
https://www.nationalarchives.gov.uk/PRONOM/fmt/6	Waveform Audio	wav | audio/x-wav		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/60	Excel 95 Workbook (xls)			format			version 7
https://www.nationalarchives.gov.uk/PRONOM/fmt/600	eXtensible ARchive format	xar		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/601	Statistical Analysis System Catalogue XPT (Windows)	xpt		format			version 9.1
https://www.nationalarchives.gov.uk/PRONOM/fmt/602	Statistical Analysis System Catalogue XPT (Unix)	xpt		format			version 9.1
https://www.nationalarchives.gov.uk/PRONOM/fmt/603	Statistical Analysis System Data XPT (Windows)	xpt		format			version 9.1
https://www.nationalarchives.gov.uk/PRONOM/fmt/604	Statistical Analysis System Data XPT (Unix)	xpt		format			version 9.1
https://www.nationalarchives.gov.uk/PRONOM/fmt/605	Statistical Analysis System Catalog (Windows)	sas7bcat | sc7		format			version 9.1
https://www.nationalarchives.gov.uk/PRONOM/fmt/606	Statistical Analysis System Catalog (Unix)	sas7bcat | sc7		format			version 9.1
https://www.nationalarchives.gov.uk/PRONOM/fmt/607	Statistical Analysis System Data (Windows)	sas7bdat | sd7		format			version 9.1
https://www.nationalarchives.gov.uk/PRONOM/fmt/608	Statistical Analysis System Data (Unix)	sas7bdat | sd7		format			version 9.1
https://www.nationalarchives.gov.uk/PRONOM/fmt/609	Microsoft Word (Generic)	doc | application/msword		format			version 6.0-2003
https://www.nationalarchives.gov.uk/PRONOM/fmt/61	Microsoft Excel 97-2003 Workbook (xls)	xls | xlw | application/vnd.ms-excel		format			version 8 & 8X
https://www.nationalarchives.gov.uk/PRONOM/fmt/610	ARJ File Format	arj		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/611	LDAP Data Interchange Format	ldif		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/612	Mork	dat | mab | msf		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/613	RAR Archive	rar | application/vnd.rar		format			version 5.0
https://www.nationalarchives.gov.uk/PRONOM/fmt/614	Windows Imaging Format	swm | wim		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/615	Gimp Image File Format	xcf		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/616	Web Open Font Format	woff | font/woff		format			version 1.0
https://www.nationalarchives.gov.uk/PRONOM/fmt/617	GeoGebra	ggb | application/vnd.geogebra.file		format			version 2
https://www.nationalarchives.gov.uk/PRONOM/fmt/618	GeoGebra	geo | application/vnd.geogebra.file		format			version 1.0
https://www.nationalarchives.gov.uk/PRONOM/fmt/619	GeoGebra	ggb | application/vnd.geogebra.file		format			version 1.x
https://www.nationalarchives.gov.uk/PRONOM/fmt/62	Microsoft Excel 2000-2003 Workbook (xls)			format			version 8X
https://www.nationalarchives.gov.uk/PRONOM/fmt/620	GeoGebra	ggb | application/vnd.geogebra.file		format			version 3
https://www.nationalarchives.gov.uk/PRONOM/fmt/621	GeoGebra	ggb | application/vnd.geogebra.file		format			version 4
https://www.nationalarchives.gov.uk/PRONOM/fmt/622	GeoGebra	ggb | application/vnd.geogebra.file		format			version 5
https://www.nationalarchives.gov.uk/PRONOM/fmt/623	SmartDraw	sdr		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/624	RIFF Palette Format	pal		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/625	Apple Disk Copy Image	dmg | image | img | smi		format			version 4.2
https://www.nationalarchives.gov.uk/PRONOM/fmt/626	LHA File Format	lha | lzh		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/627	Microsoft Excel Macro-Enabled Template	xltm | application/vnd.ms-excel.template.macroEnabled.12		format			version 2007
https://www.nationalarchives.gov.uk/PRONOM/fmt/628	Microsoft Excel Macro-Enabled Add-In	xlam | application/vnd.ms-excel.addin.macroEnabled.12		format			version 2007
https://www.nationalarchives.gov.uk/PRONOM/fmt/629	Microsoft PowerPoint Show	ppsx | application/vnd.openxmlformats-officedocument.presentationml.slideshow		format			version 2007
https://www.nationalarchives.gov.uk/PRONOM/fmt/63	Drawing Interchange File Format (ASCII)	dxf | image/vnd.dxf		format			version Generic
https://www.nationalarchives.gov.uk/PRONOM/fmt/630	Microsoft PowerPoint Macro-Enabled Show	ppsm | application/vnd.ms-powerpoint.slideshow.macroEnabled.12		format			version 2007
https://www.nationalarchives.gov.uk/PRONOM/fmt/631	Microsoft PowerPoint Template	potx | application/vnd.openxmlformats-officedocument.presentationml.template		format			version 2007
https://www.nationalarchives.gov.uk/PRONOM/fmt/632	Microsoft PowerPoint Macro-Enabled Template	potm | application/vnd.ms-powerpoint.template.macroEnabled.12		format			version 2007
https://www.nationalarchives.gov.uk/PRONOM/fmt/633	Microsoft PowerPoint Macro-Enabled Add-In	ppam | application/vnd.ms-powerpoint.addin.macroEnabled.12		format			version 2007
https://www.nationalarchives.gov.uk/PRONOM/fmt/634	Microsoft Compiled HTML Help	chm | chw | application/vnd.ms-htmlhelp		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/635	CPIO	cpio		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/636	Microsoft PowerPoint Macro-Enabled Slide	sldm | application/vnd.ms-powerpoint.slide.macroEnabled.12		format			version 2007
https://www.nationalarchives.gov.uk/PRONOM/fmt/637	Microsoft OneNote	one | application/msonenote		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/638	SPSS Data File	sav		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/639	Stuffit Archive File	sit | application/x-stuffit		format			version 5
https://www.nationalarchives.gov.uk/PRONOM/fmt/64	Drawing Interchange File Format (ASCII)	dxf | image/vnd.dxf		format			version 1.0
https://www.nationalarchives.gov.uk/PRONOM/fmt/640	MPEG-2 Elementary Stream	m2v | mpeg | mpg		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/641	Epson Raw Image Format	erf		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/642	Fujifilm RAW Image Format	raf		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/643	ASTM E57 3D File Format	e57 | model/e57		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/644	Nullsoft Scriptable Install System	nsi		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/645	Exchangeable Image File Format (Compressed)	jpeg | jpg | image/jpeg		format			version 2.21
https://www.nationalarchives.gov.uk/PRONOM/fmt/646	Apple iWork Keynote	key		format			version 09
https://www.nationalarchives.gov.uk/PRONOM/fmt/647	Microsoft Expression Media	ivc		format			version 2
https://www.nationalarchives.gov.uk/PRONOM/fmt/648	Media View Pro	mpcatalog		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/649	MPEG-1 Elementary Stream	m1v | mpeg | mpg		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/65	Drawing Interchange File Format (ASCII)	dxf | image/vnd.dxf		format			version 1.2
https://www.nationalarchives.gov.uk/PRONOM/fmt/650	QuarkXPress Report File	qxp report | qxp%20report | xtg | application/vnd.Quark.QuarkXPress		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/651	QuarkXPress Project	qpt | qwd | qxp | application/vnd.Quark.QuarkXPress		format			version 10
https://www.nationalarchives.gov.uk/PRONOM/fmt/652	QuarkXPress Project	qpt | qwd | qxp | application/vnd.Quark.QuarkXPress		format			version 6
https://www.nationalarchives.gov.uk/PRONOM/fmt/653	INTERLIS Transfer File	xtf		format			version 2.3
https://www.nationalarchives.gov.uk/PRONOM/fmt/654	INTERLIS Model File	ili		format			version 2.3
https://www.nationalarchives.gov.uk/PRONOM/fmt/655	KryoFlux	raw		format			version 2
https://www.nationalarchives.gov.uk/PRONOM/fmt/656	KryoFlux	raw		format			version 2.2
https://www.nationalarchives.gov.uk/PRONOM/fmt/657	Open XML Paper Specification	oxps | xps | application/oxps		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/658	Cypher Query Language	cql		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/659	Industry Foundation Classes	ifc		format			version 2x2
https://www.nationalarchives.gov.uk/PRONOM/fmt/66	Drawing Interchange File Format (ASCII)	dxf | image/vnd.dxf		format			version 1.3
https://www.nationalarchives.gov.uk/PRONOM/fmt/660	Adobe Type 1 Mac Font File			format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/661	Sigma RAW Image	x3f		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/662	Panasonic Raw	rw2		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/663	Industry Foundation Classes XML	ifcXML		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/664	Gerber Format	gbr | application/vnd.gerber		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/665	Chasys Draw image file	cd5		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/666	ART image format	art		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/667	Photoshop Curve File	acv | atf		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/668	Olympus RAW	orf		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/669	Minolta RAW	mrw		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/67	Drawing Interchange File Format (ASCII)	dxf | image/vnd.dxf		format			version 1.4
https://www.nationalarchives.gov.uk/PRONOM/fmt/670	PKCS #7 Cryptographic Message File	p7b | p7m | p7s | application/pkcs7-mime | application/pkcs7-signature		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/671	Serif PagePlus Publication	ppp		format			version Generic
https://www.nationalarchives.gov.uk/PRONOM/fmt/672	Serif PagePlus Publication	ppp		format			version 4
https://www.nationalarchives.gov.uk/PRONOM/fmt/673	Serif PagePlus Publication	ppp		format			version 5
https://www.nationalarchives.gov.uk/PRONOM/fmt/674	Serif PagePlus Publication	ppp		format			version 6
https://www.nationalarchives.gov.uk/PRONOM/fmt/675	Serif PagePlus Publication	ppp		format			version 7
https://www.nationalarchives.gov.uk/PRONOM/fmt/676	Serif PagePlus Publication	ppp		format			version 8
https://www.nationalarchives.gov.uk/PRONOM/fmt/677	Serif PagePlus Publication	ppp		format			version 9
https://www.nationalarchives.gov.uk/PRONOM/fmt/678	Serif PagePlus Publication	ppp		format			version 10
https://www.nationalarchives.gov.uk/PRONOM/fmt/679	Serif PagePlus Publication	ppp		format			version 11
https://www.nationalarchives.gov.uk/PRONOM/fmt/68	Drawing Interchange File Format (ASCII)	dxf | image/vnd.dxf		format			version 2.0
https://www.nationalarchives.gov.uk/PRONOM/fmt/680	Serif PagePlus Publication	ppp		format			version 12
https://www.nationalarchives.gov.uk/PRONOM/fmt/681	Serif PagePlus Publication	ppp		format			version Home Office
https://www.nationalarchives.gov.uk/PRONOM/fmt/682	Thumbs DB file	db | application/vnd.microsoft.windows.thumbnail-cache		format			version XP
https://www.nationalarchives.gov.uk/PRONOM/fmt/683	Advanced Function Presentation	afp		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/684	Vectorworks	vwx | application/vnd.vectorworks		format			version 2015
https://www.nationalarchives.gov.uk/PRONOM/fmt/685	QuarkXPress Project	qpt | qwd | qxp | application/vnd.Quark.QuarkXPress		format			version 9
https://www.nationalarchives.gov.uk/PRONOM/fmt/686	Vectorworks	vwx | application/vnd.vectorworks		format			version 2010
https://www.nationalarchives.gov.uk/PRONOM/fmt/687	Better Portable Graphics	bpg		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/688	Executable and Linkable Format	elf | o		format			version 32bit Little Endian
https://www.nationalarchives.gov.uk/PRONOM/fmt/689	Executable and Linkable Format	elf | o		format			version 32bit Big Endian
https://www.nationalarchives.gov.uk/PRONOM/fmt/69	Drawing Interchange File Format (ASCII)	dxf | image/vnd.dxf		format			version 2.1
https://www.nationalarchives.gov.uk/PRONOM/fmt/690	Executable and Linkable Format	elf | o		format			version 64bit Little Endian
https://www.nationalarchives.gov.uk/PRONOM/fmt/691	Executable and Linkable Format	elf | o		format			version 64bit Big Endian
https://www.nationalarchives.gov.uk/PRONOM/fmt/692	Mach-O			format			version 32bit
https://www.nationalarchives.gov.uk/PRONOM/fmt/693	Mach-O			format			version 64bit
https://www.nationalarchives.gov.uk/PRONOM/fmt/694	Dalvik Executable Format	dex		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/695	Optimised Dalvik Executable Format	odex		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/696	Sibelius	sib		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/697	Additive Manufacturing File Format	amf		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/698	Standard for the Exchange of Product model data	p21 | step | stp		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/699	Industry Foundation Classes	ifc		format			version 2x3
https://www.nationalarchives.gov.uk/PRONOM/fmt/7	Tagged Image File Format			format			version 3
https://www.nationalarchives.gov.uk/PRONOM/fmt/70	Drawing Interchange File Format (ASCII)	dxf | image/vnd.dxf		format			version 2.2
https://www.nationalarchives.gov.uk/PRONOM/fmt/700	Industry Foundation Classes	ifc		format			version 4
https://www.nationalarchives.gov.uk/PRONOM/fmt/701	Processing Development Environment	pde		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/702	Universal 3D File Format	u3d		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/703	Broadcast WAVE	wav | audio/x-wav		format			version 0 PCM Encoding
https://www.nationalarchives.gov.uk/PRONOM/fmt/704	Broadcast WAVE	wav | audio/x-wav		format			version 1 PCM Encoding
https://www.nationalarchives.gov.uk/PRONOM/fmt/705	Broadcast WAVE	wav | audio/x-wav		format			version 2 PCM Encoding
https://www.nationalarchives.gov.uk/PRONOM/fmt/706	Broadcast WAVE	wav | audio/x-wav		format			version 0 MPEG Encoding
https://www.nationalarchives.gov.uk/PRONOM/fmt/707	Broadcast WAVE	wav | audio/x-wav		format			version 1 MPEG Encoding
https://www.nationalarchives.gov.uk/PRONOM/fmt/708	Broadcast WAVE	wav | audio/x-wav		format			version 2 MPEG Encoding
https://www.nationalarchives.gov.uk/PRONOM/fmt/709	Broadcast WAVE	rf64 | wav | audio/x-wav		format			version 0 WAVEFORMATEXTENSIBLE Encoding
https://www.nationalarchives.gov.uk/PRONOM/fmt/71	Drawing Interchange File Format (ASCII)	dxf | image/vnd.dxf		format			version 2.5
https://www.nationalarchives.gov.uk/PRONOM/fmt/710	Broadcast WAVE	rf64 | wav | audio/x-wav		format			version 1 WAVEFORMATEXTENSIBLE Encoding
https://www.nationalarchives.gov.uk/PRONOM/fmt/711	Broadcast WAVE	wav | audio/x-wav		format			version 2 WAVEFORMATEXTENSIBLE Encoding
https://www.nationalarchives.gov.uk/PRONOM/fmt/712	RF64	rf64 | wav		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/713	RF64 Multichannel Broadcast Wave format	rf64 | wav		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/714	Extensible Music Format	mxmf | xmf		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/715	Impulse Tracker Module	it		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/716	MOD Audio Module	mod		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/717	Scream Tracker Module	stm		format			version 1-2
https://www.nationalarchives.gov.uk/PRONOM/fmt/718	Scream Tracker Module	s3m		format			version 3
https://www.nationalarchives.gov.uk/PRONOM/fmt/719	MultiTracker Module	mtm		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/72	Drawing Interchange File Format (ASCII)	dxf | image/vnd.dxf		format			version 2.6
https://www.nationalarchives.gov.uk/PRONOM/fmt/720	MBOX	mbox | application/mbox		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/721	VLW Font File	vlw		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/722	Oktalyzer Audio file	okt		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/723	Farandole Composer Module	far		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/724	Keyhole Markup Language (Container)	kmz | application/vnd.google-earth.kmz		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/725	Microsoft Project	mpp | application/vnd.ms-project		format			version 2010
https://www.nationalarchives.gov.uk/PRONOM/fmt/726	Virtual Disk Image	vdi		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/727	Cartesian Perceptual Compression image format	cpc | cpi		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/728	RealLegal E-Transcript	ptx		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/729	SQLite Database File Format	db | db3 | sqlite | sqlite3 | application/x-sqlite3		format			version 3
https://www.nationalarchives.gov.uk/PRONOM/fmt/73	Drawing Interchange File Format (ASCII)	dxf | image/vnd.dxf		format			version R9
https://www.nationalarchives.gov.uk/PRONOM/fmt/730	Digital Negative Format (DNG)	dng | image/dng | image/tiff		format			version 1.4
https://www.nationalarchives.gov.uk/PRONOM/fmt/731	Bink Video Format	bik		format			version 1
https://www.nationalarchives.gov.uk/PRONOM/fmt/732	Bink Video Format	bik2 | bk2 | video/vnd.radgamettools.bink		format			version 2
https://www.nationalarchives.gov.uk/PRONOM/fmt/733	FL Studio project file (FLP)	flp		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/734	SuperScape Virtual Reality Format	svr		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/735	Dolby Digital AC-3	ac3 | audio/ac3		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/736	ClarisWorks	cwk		format			version 1 (generic)
https://www.nationalarchives.gov.uk/PRONOM/fmt/737	ClarisWorks	cwk		format			version 2-3 (generic)
https://www.nationalarchives.gov.uk/PRONOM/fmt/738	ClarisWorks Drawing	cwk		format			version 4
